book_id,author,book_name
4538,E.L. Konigsburg,The View from Saturday
4580,Sylvia Engdahl,Enchantress from the Stars
4583,Jonathan Safran Foer,Everything Is Illuminated
4588,Jonathan Safran Foer,Extremely Loud & Incredibly Close
4591,Matt Ridley,Genome: The Autobiography of a Species in 23 Chapters
4599,Glen David Gold,Carter Beats the Devil
4600,Sandra Boynton,"Moo, Baa, La La La!"
4602,Doreen Cronin,Dooby Dooby Moo
4610,Joseph Heller,Catch-22
4625,Ernest Hemingway,The Complete Short Stories of Ernest Hemingway
4630,Ernest Hemingway,To Have and Have Not
4631,Ernest Hemingway,A Moveable Feast
4633,Ernest Hemingway,Islands in the Stream
4648,Ernest Hemingway,Death in the Afternoon
4652,Ernest Hemingway,In Our Time
4656,John Irving,The Fourth Hand
4657,John Irving,The Water-Method Man
4658,John Irving,Setting Free the Bears
4659,John Irving,A Widow for One Year
4660,John Irving,The 158-Pound Marriage
4661,John Irving,Trying to Save Piggy Sneed
4680,Scott Turow,Limitations
4681,Scott Turow,Reversible Errors
4682,Scott Turow,The Laws of Our Fathers
4683,Scott Turow,Personal Injuries
4684,Scott Turow,Pleading Guilty
4685,Scott Turow,One L: The Turbulent True Story of a First Year at Harvard Law School
4692,Noah Gordon,The Physician
4701,Mark Haddon,A Spot of Bother
4708,F. Scott Fitzgerald,The Beautiful and Damned
4799,John Steinbeck,Cannery Row
4800,John Steinbeck,Once There Was a War
4803,John Steinbeck,The Log from the Sea of Cortez
4806,Dava Sobel,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time
4813,Gavin Menzies,1421: The Year China Discovered America
4820,Nathaniel Philbrick,"Mayflower: A Story of Courage, Community, and War"
4830,Salman Rushdie,Shalimar the Clown
4831,Salman Rushdie,Shame
4834,Salman Rushdie,The Satanic Verses
4835,Salman Rushdie,Haroun and the Sea of Stories
4836,Salman Rushdie,Fury
4837,Salman Rushdie,The Jaguar Smile: A Nicaraguan Journey
4845,Steve McConnell,Code Complete: A Practical Handbook of Software Construction
4855,Arnold Bennett,How to Live on 24 Hours a Day
4865,Dale Carnegie,How to Win Friends & Influence People
4866,Dale Carnegie,How to Stop Worrying and Start Living: Time-Tested Methods for Conquering Worry
4887,Alice Miller,The Drama of the Gifted Child: The Search for the True Self
4894,Spencer Johnson,Who Moved My Cheese?
4898,W. Chan Kim,Blue Ocean Strategy: How to Create Uncontested Market Space and Make the Competition Irrelevant
4909,Frank McCourt,Teacher Man
4912,Frank McCourt,'Tis
4921,Jerome K. Jerome,Three Men in a Boat
4934,Fyodor Dostoevsky,The Brothers Karamazov
4943,Peter Menzel,Hungry Planet: What the World Eats
4948,Eric Carle,The Very Hungry Caterpillar
4950,Amitav Ghosh,The Hungry Tide
4952,Dave Eggers,What Is the What
4953,Dave Eggers,A Heartbreaking Work of Staggering Genius
4954,Dave Eggers,You Shall Know Our Velocity!
4955,Dave Eggers,How We Are Hungry
4960,Malachy McCourt,A Monk Swimming
4978,Stephen King,Wolves of the Calla
4979,Kurt Vonnegut Jr.,A Man Without a Country
4980,Kurt Vonnegut Jr.,Breakfast of Champions
4981,Kurt Vonnegut Jr.,Slaughterhouse-Five
4982,Kurt Vonnegut Jr.,The Sirens of Titan
4984,Kurt Vonnegut Jr.,Bagombo Snuff Box
4985,Kurt Vonnegut Jr.,Welcome to the Monkey House
4986,Kurt Vonnegut Jr.,"God Bless You, Dr. Kevorkian"
4987,Kurt Vonnegut Jr.,Jailbird
4988,Kurt Vonnegut Jr.,Fates Worse Than Death: An Autobiographical Collage
4999,Christopher Clark,"Iron Kingdom: The Rise and Downfall of Prussia, 16001947"
5015,Ian McEwan,Saturday
5019,Elizabeth Enright,The Saturdays
5038,Terry Goodkind,The Pillars of Creation
5052,Ken Follett,Code to Zero
5053,Ken Follett,The Man from St. Petersburg
5056,Ken Follett,The Hammer of Eden
5058,Ken Follett,On Wings of Eagles
5062,Ken Follett,Jackdaws
5067,Ken Follett,Triple
5068,Graham Swift,Last Orders
5091,Stephen King,The Dark Tower
5093,Stephen King,Song of Susannah
5094,Stephen King,The Drawing of the Three
5113,J.D. Salinger,Franny and Zooey
5114,J.D. Salinger,"Raise High the Roof Beam, Carpenters & Seymour: An Introduction"
5116,J.D. Salinger,For Esme with Love and Squalor and Other Stories
5128,Aldous Huxley,The Doors of Perception & Heaven and Hell
5129,Aldous Huxley,Brave New World
5130,Aldous Huxley,Island
5131,Aldous Huxley,The Perennial Philosophy
5135,Aldous Huxley,Point Counter Point
5137,Elspeth Huxley,The Flame Trees of Thika: Memories of an African Childhood
5139,Lauren Weisberger,The Devil Wears Prada
5148,John Knowles,A Separate Peace
5157,Anna Quindlen,Black and Blue
5158,Kaye Gibbons,A Virtuous Woman
5159,Alice Hoffman,Here on Earth
5160,Maya Angelou,The Heart of a Woman
5161,Jacquelyn Mitchard,The Deep End of the Ocean
5162,Wally Lamb,I Know This Much Is True
5163,Carson McCullers,The Heart Is a Lonely Hunter
5166,Chris Bohjalian,Midwives
5167,Lalita Tademy,Cane River
5168,Billie Letts,Where the Heart Is
5171,Christina Schwarz,Drowning Ruth
5175,Pearl Cleage,What Looks Like Crazy on an Ordinary Day
5176,Sue Miller,While I Was Gone
5179,Melinda Haynes,Mother of Pearl
5180,Sheri Reynolds,The Rapture of Canaan
5181,Bret Lott,Jewel
5182,Mary McGarry Morris,Songs in Ordinary Time
5186,Edwidge Danticat,"Breath, Eyes, Memory"
5187,Jane Hamilton,The Book of Ruth
5190,Elizabeth Berg,Open House
5191,Anita Shreve,The Pilot's Wife
5196,Maeve Binchy,Tara Road
5197,Ernest J. Gaines,A Lesson Before Dying
5198,Toni Morrison,Paradise
5204,Joyce Carol Oates,We Were the Mulvaneys
5205,Jane Hamilton,A Map of the World
5206,Andre Dubus III,House of Sand and Fog
5214,Alan Paton,"Cry, the Beloved Country"
5216,Toni Morrison,Song of Solomon
5219,Toni Morrison,The Bluest Eye
5226,Wally Lamb,Couldn't Keep it to Myself: Wally Lamb and the Women of York Correctional Institution
5227,Wally Lamb,She's Come Undone
5256,Edith Wharton,Old New York
5294,Richard Ellmann,Oscar Wilde
5296,Oscar Wilde,An Ideal Husband
5297,Oscar Wilde,The Picture of Dorian Gray
5306,John Steinbeck,Travels with Charley: In Search of America
5308,John Steinbeck,The Pearl
5309,Don Rosa,The Life and Times of Scrooge McDuck
5319,Jean Shepherd,A Christmas Story
5338,Charles Dickens,A Christmas Carol and Other Christmas Writings
5342,Charles Dickens,The Life of Our Lord: Written for His Children During the Years 1846 to 1849
5344,Charles Dickens,Hard Times
5345,John Grisham,The Innocent Man: Murder and Injustice in a Small Town
5346,John Grisham,The Last Juror
5347,John Grisham,Bleachers
5348,John Grisham,The Testament
5349,John Grisham,The Rainmaker
5350,John Grisham,The Partner
5351,John Grisham,The Street Lawyer
5352,John Grisham,The Summons
5354,John Grisham,The Brethren
5355,John Grisham,The Chamber
5356,John Grisham,The King of Torts
5358,Robin Waterfield,The Firm
5359,John Grisham,The Client
5360,John Grisham,A Painted House
5364,Diana Gabaldon,Dragonfly in Amber
5367,Roger Zelazny,The Great Book of Amber
5368,Kathleen Winsor,Forever Amber
5369,Steve Berry,The Amber Room
5371,Paula Danziger,Amber Brown Is Not a Crayon
5372,Margaret Weis,Amber and Ashes
5400,James D. Hornfischer,The Last Stand of the Tin Can Sailors: The Extraordinary World War II Story of the U.S. Navy's Finest Hour
5404,Roland H. Bainton,Here I Stand: A Life of Martin Luther
5405,Aaron Allston,Enemy Lines II: Rebel Stand
5417,Stephen King,Carrie / 'Salem's Lot / The Shining
5453,Ann Brashares,Forever in Blue: The Fourth Summer of the Sisterhood
5454,Ann Brashares,The Second Summer of the Sisterhood
5472,George Orwell,Animal Farm / 1984
5479,Aldous Huxley,Brave New World and Brave New World Revisited
5481,Aldous Huxley,Brave New World Revisited
5486,David Nasaw,Andrew Carnegie
5488,Naguib Mahfouz,"The Cairo Trilogy: Palace Walk, Palace of Desire, Sugar Street"
5508,Ruud van der Rol,Anne Frank Beyond the Diary: A Photographic Remembrance
5509,Miep Gies,Anne Frank Remembered: The Story of the Woman Who Helped to Hide the Frank Family
5526,Nicholas Sparks,Dear John
5527,Robert Penn Warren,All the King's Men
5544,Richard P. Feynman,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character"
5546,Richard P. Feynman,The Feynman Lectures on Physics
5548,Richard P. Feynman,What Do You Care What Other People Think? Further Adventures of a Curious Character
5552,Richard P. Feynman,QED: The Strange Theory of Light and Matter
5553,Richard P. Feynman,Six Easy Pieces: Essentials of Physics Explained by Its Most Brilliant Teacher
5571,William McDonough,Cradle to Cradle: Remaking the Way We Make Things
5575,James Patterson,Cradle and All
5587,Michael B. Oren,"Power, Faith, and Fantasy: America in the Middle East 1776 to the Present"
5625,Bob Newhart,I Shouldn't Even Be Doing This and Other Things That Strike Me as Funny
5659,Kenneth Grahame,The Wind in the Willows
5693,Anton Chekhov,Selected Stories of Anton Chekhov
5695,Fyodor Dostoevsky,Demons
5698,Fyodor Dostoevsky,The Double and The Gambler
5699,Mikhail Bulgakov,The Master and Margarita
5704,Ruthanne Lum McCunn,Thousand Pieces of Gold
5720,Tom Clancy,Rainbow Six
5729,Le Ly Hayslip,When Heaven and Earth Changed Places: A Vietnamese Woman's Journey from War to Peace
5736,Anne Moody,Coming of Age in Mississippi: The Classic Autobiography of a Young Black Girl in the Rural South
5743,Christopher Fowler,Seventy-Seven Clocks
5753,Steven Pinker,Words and Rules
5755,Steven Pinker,The Language Instinct: How the Mind Creates Language
5776,Stuart Woods,Choke
5787,Jorge Luis Borges,The Aleph and Other Stories
5797,William Makepeace Thackeray,Vanity Fair
5814,Thomas Pynchon,Slow Learner
5831,Ann Patchett,Bel Canto
5845,V.S. Naipaul,A Bend in the River
5849,V.S. Naipaul,A House for Mr Biswas
5853,V.S. Naipaul,Half a Life
5854,V.S. Naipaul,An Area of Darkness: A Discovery of India
5890,Wilkie Collins,The Woman in White
5931,Pablo Neruda,The Essential Neruda: Selected Poems
5932,Pablo Neruda,Twenty Love Poems and a Song of Despair
5936,Pablo Neruda,The Poetry of Pablo Neruda
5937,Pablo Neruda,Love: Ten Poems
5941,Michael Ondaatje,Running in the Family
5942,Michael Ondaatje,Anil's Ghost
5946,Michael Ondaatje,In the Skin of a Lion
5947,Michael Ondaatje,The Collected Works of Billy the Kid
5954,Hermann Hesse,Narcissus and Goldmund
5969,Wilbur Smith,A Sparrow Falls
5972,Ellis Peters,The Sanctuary Sparrow
5985,Rumer Godden,An Episode of Sparrows
6055,Peter Nichols,A Voyage for Madmen
6058,Erich Maria Remarque,The Road Back
6149,Toni Morrison,Beloved
6151,Henri J.M. Nouwen,Life of the Beloved: Spiritual Living in a Secular World
6159,Sherman Alexie,Reservation Blues
6163,Cormac McCarthy,"The Border Trilogy: All the Pretty Horses, The Crossing, Cities of the Plain"
6167,Rose Tremain,Music & Silence
6174,Primo Levi,Survival in Auschwitz
6176,Primo Levi,The Drowned and the Saved
6181,Primo Levi,If This Is a Man The Truce
6192,J.M. Coetzee,Disgrace
6193,J.M. Coetzee,Life & Times of Michael K
6194,J.M. Coetzee,Waiting for the Barbarians
6197,J.M. Coetzee,The Lives of Animals
6198,J.M. Coetzee,Boyhood
6200,J.M. Coetzee,Youth
6201,J.M. Coetzee,The Master of Petersburg
6206,J.M. Coetzee,Elizabeth Costello
6207,J.M. Coetzee,Age of Iron
6216,Sigrid Undset,The Wife
6217,Sigrid Undset,Kristin Lavransdatter
6219,Sigrid Undset,The Cross
6220,Sigrid Undset,The Wreath
6240,David Malouf,An Imaginary Life
6259,Sebastian Faulks,Birdsong
6273,Wilfred Owen,The Collected Poems of Wilfred Owen
6288,Cormac McCarthy,The Road
6291,R.A. Salvatore,Road of the Patriarch
6294,Diana Wynne Jones,Howl's Moving Castle
6295,Allen Ginsberg,Howl and Other Poems
6297,Hayao Miyazaki,Art of Howl's Moving Castle
6310,Roald Dahl,Charlie and the Chocolate Factory
6319,Roald Dahl,The BFG
6327,Roald Dahl,The Witches
6328,Roald Dahl,Revolting Rhymes
6330,Roald Dahl,The Best of Roald Dahl
6332,Roald Dahl,Dirty Beasts
6333,Roald Dahl,The Vicar of Nibbleswicke
6372,Josh McDowell,The DaVinci Code: A Quest for Answers
6418,Janet Evanovich,Thanksgiving
6419,Janet Evanovich,Plum Lovin'
6420,Janet Evanovich,Visions of Sugar Plums
6422,Janet Evanovich,Four to Score
6423,Janet Evanovich,High Five
6424,Janet Evanovich,Seven Up
6425,Janet Evanovich,Hard Eight
6426,Janet Evanovich,Motor Mouth
6427,Janet Evanovich,Two for the Dough
6440,Walter Scott,Ivanhoe
6462,Joseph J. Ellis,His Excellency: George Washington
6520,James Frey,My Friend Leonard
6524,James N. Frey,How to Write a Damn Good Novel: A Step-by-Step No Nonsense Guide to Dramatic Storytelling
6526,Patricia Cornwell,Book of the Dead
6528,Patricia Cornwell,Predator
6530,Patricia Cornwell,Trace
6531,Patricia Cornwell,Point of Origin
6534,Patricia Daniels Cornwell,Postmortem
6537,Patricia Cornwell,From Potter's Field
6538,Patricia Cornwell,Portrait of a Killer: Jack the Ripper - Case Closed
6539,Patricia Cornwell,The Body Farm
6541,Patricia Cornwell,Cause of Death
6543,Patricia Cornwell,At Risk
6545,John Saul,In the Dark of the Night
6546,John Saul,Perfect Nightmare
6548,Saul Williams,She
6549,Saul Williams,", said the shotgun to the head."
6551,Saul Bellow,Herzog
6552,John Saul,Midnight Voices
6553,John Saul,The Manhattan Hunt Club
6554,John Saul,Darkness
6555,John Saul,The Blackstone Chronicles
6556,John Saul,Shadows
6557,John Saul,The Presence
6561,John Saul,Second Child
6562,John Saul,Creature
6563,John Saul,When the Wind Blows
6564,John Saul,Cry for the Strangers
6571,John Saul,The Homing
6572,John Saul,Suffer the Children
6573,John Saul,The Right Hand of Evil
6588,James Patterson,The Big Bad Wolf
6613,Candace Bushnell,4 Blondes
6614,Candace Bushnell,Lipstick Jungle
6618,Allen Carr,The Easy Way to Stop Smoking: Join the Millions Who Have Become Non-Smokers Using Allen Carr's Easyway Method
6619,Siegfried Engelmann,Teach Your Child to Read in 100 Easy Lessons
6624,Jim Henson,It's Not Easy Being Green and Other Things to Consider
6625,Sherrilyn Kenyon,Playing Easy to Get
6628,Jasper Fforde,The Big Over Easy
6635,Renee Baron,The Enneagram Made Easy: Discover the 9 Types of People An Ancient Personality Test Made Simple for Everyday Life
6644,Diane Johnson,Le Divorce
6655,Dante Alighieri,"The Divine Comedy: The Inferno, the Purgatorio and the Paradiso"
6656,Dante Alighieri,The Divine Comedy: Inferno - Purgatorio - Paradiso
6657,Karen Kingsbury,Divine
6670,Roald Dahl,The Magic Finger
6671,Roald Dahl,The Wonderful Story of Henry Sugar and Six More
6678,Roald Dahl,Going Solo
6687,Roald Dahl,Charlie and the Great Glass Elevator
6689,Roald Dahl,James and the Giant Peach
6690,Roald Dahl,Danny the Champion of the World
6691,Roald Dahl,My Uncle Oswald
6693,Roald Dahl,Fantastic Mr. Fox
6694,Roald Dahl,The Giraffe and the Pelly and Me
6695,Roald Dahl,Skin and Other Stories
6697,Rebecca Wells,Little Altars Everywhere
6708,Eckhart Tolle,The Power of Now: A Guide to Spiritual Enlightenment
6709,Eckhart Tolle,"Practicing the Power of Now: Essential Teachings, Meditations, and Exercises from the Power of Now"
6748,David Foster Wallace,A Supposedly Fun Thing I'll Never Do Again: Essays and Arguments
6749,David Foster Wallace,Oblivion
6750,David Foster Wallace,The Broom of the System
6793,Peter Biskind,"Easy Riders, Raging Bulls: How the Sex-Drugs-and-Rock 'n' Roll Generation Saved Hollywood"
6794,David Mitchell,Cloud Atlas
6795,Liam Callanan,The Cloud Atlas
6819,David Mitchell,Ghostwritten
6820,David Mitchell,Number9Dream
6835,Lisi Harrison,It's Not Easy Being Mean
6838,John Sandford,Easy Prey
6853,Janet Evanovich,One for the Money
6854,Janet Evanovich,Three to Get Deadly
6855,Janet Evanovich,Smitten
6856,Janet Evanovich,Manhunt
6858,Janet Evanovich,Hot Six
6862,Ian McEwan,Amsterdam
6867,Ian McEwan,Atonement
6868,Ian McEwan,The Innocent
6869,Ian McEwan,The Child in Time
6871,Ian McEwan,Black Dogs
6872,Ian McEwan,The Comfort of Strangers
6882,Henri Charriere,Papillon
6932,Richard Nelson Bolles,What Color Is Your Parachute? A Practical Manual for Job-Hunters and Career-Changers
6952,Laura Esquivel,Like Water for Chocolate
6956,Gordon S. Wood,The Radicalism of the American Revolution
6976,Sue Monk Kidd,The Mermaid Chair
6981,Sue Monk Kidd,When the Heart Waits: Spiritual Direction for Life's Sacred Questions
7021,Kathryn Lasky,To Be a King
7022,Kathryn Lasky,The Outcast
7023,Kathryn Lasky,The Burning
7024,Kathryn Lasky,The Coming of Hoole
7026,Kathryn Lasky,The Hatchling
7027,Kathryn Lasky,The Siege
7028,Kathryn Lasky,The Shattering
7029,Kathryn Lasky,The First Collier
7035,Alexander McCall Smith,Morality for Beautiful Girls
7042,Murasaki Shikibu,The Tale of Genji
7053,Alexander McCall Smith,In the Company of Cheerful Ladies
7058,Alexander McCall Smith,The Good Husband of Zebra Drive
7062,Adam Gopnik,Paris to the Moon
7069,John Irving,The World According to Garp
7071,John Irving,My Movie Business: A Memoir
7073,John Irving,A Son of the Circus
7081,John Scalzi,The Android's Dream
7089,K.A. Applegate,The Android
7090,Tracy Kidder,The Soul of a New Machine
7096,Bruce Catton,The Coming Fury
7101,John Dos Passos,The 42nd Parallel
7103,John Dos Passos,The Big Money
7104,John Dos Passos,1919
